order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,city,category,sub_category,product_name,quantity,unit_price,discount,sales,profit,payment_method
ORD-2024-03259,2024-09-17,2024-09-23,Standard Class,CUST-0251,Michael Brown,Consumer,West,Washington,Spokane,Technology,Phones,Wireless Headset,3,296.32,0.0,888.96,201.51,PayPal
ORD-2025-01188,2025-10-17,2025-10-24,Standard Class,CUST-0412,Ananya Verma,Consumer,West,California,San Diego,Office Supplies,Paper,Notebook Set,2,9.44,0.0,18.88,6.75,Credit Card
ORD-2025-05191,2025-03-24,2025-03-30,Standard Class,CUST-0383,John Singh,Home Office,West,Washington,Spokane,Office Supplies,Storage,File Cabinet,2,122.15,0.5,$122.15,-9.09,PayPal
ORD-2025-02768,2025-09-16,2025-09-21,Second Class,CUST-0196,Laura Williams,Home Office,West,Arizona,Phoenix,OFFICE SUPPLIES,Paper,A4 Copy Paper 500,1,11.67,0.1,10.5,3.85,Debit Card
ORD-2024-01031,2024-03-10,2024-03-15,Standard Class,CUST-0129,Aarav Smith,Consumer,Central,Michigan,Detroit,Technology,Accessories,Wireless Mouse,6,127.71,0.0,766.26,259.72,Credit Card
ORD-2024-02351,2024-04-16,2024-04-19,First Class,CUST-0478,Sofia Singh,Corporate,Central,Texas,Houston,Office Supplies,Paper,A4 Copy Paper 500,5,12.39,0.1,$55.76,18.94,PayPal
ORD-2025-00301,2025-08-25,2025-09-01,Standard Class,CUST-0048,Laura Brown,Consumer,West,Washington,Spokane,Office Supplies,Binders,Presentation Binder,4,10.43,0.1,37.55,4.13,Debit Card
ORD-2024-05084,2024-07-07,2024-07-10,First Class,CUST-0740,Nina Smith,Consumer,Central,Illinois,Chicago,Technology,Accessories,USB-C Hub,6,134.28,0.2,644.54,207.8,Credit Card
ORD-2024-01473,2024-09-29,2024-10-06,Standard Class,CUST-0208,Ananya Williams,Home Office,Central,Texas,Houston,Technology,Phones,Wireless Headset,7,469.41,0.1,2957.28,380.42,PayPal
ORD-2024-00284,2024-07-28,2024-07-31,Second Class,CUST-0756,Michael Davis,Corporate,South,Tennessee,Nashville,Technology,Phones,Smartphone X,5,329.84,0.0,1649.2,371.17,Credit Card
ORD-2025-02597,2025-09-16,2025-09-18,First Class,CUST-0610,Ananya Singh,Home Office,West,Oregon,Portland,Technology,Machines,Label Maker,2,417.49,0.2,667.98,67.99,Cash on Delivery
ORD-2025-02583,2025-05-01,2025-05-05,First Class,CUST-0007,Daniel Davis,Consumer,Central,Texas,Dallas,office supplies,Storage,Storage Box,4,56.85,0.0,227.4,61.89,Credit Card
ORD-2024-04845,2024-06-06,2024-06-09,Second Class,CUST-0687,Sara Khan,Consumer,South,Florida,Orlando,Furniture,Bookcases,Corner Bookcase,6,194.74,0.3,817.91,-157.9,Cash on Delivery
ORD-2024-03480,05/04/2024,2024-04-08,Second Class,CUST-0705,Priya Patel,Corporate,West,Washington,Seattle,Office Supplies,Binders,Presentation Binder,3,19.24,0.0,$57.72,8.73,Debit Card
ORD-2025-01814,2025-08-25,2025-08-29,First Class,CUST-0131,James Williams,Corporate,Central,Illinois,Chicago,Office Supplies,Storage,Storage Box,4,61.22,0.0,244.88,68.96,Cash on Delivery
ORD-2025-04042,2025-01-02,2025-01-02,Same Day,CUST-0190,Daniel Davis,Corporate,South,North Carolina,Charlotte,TECHNOLOGY,Accessories,Mechanical Keyboard,8,25.74,0.5,102.96,-1.29,Cash on Delivery
ORD-2025-02729,2025-01-31,2025-02-05,Standard Class,CUST-0140,Arjun Brown,Consumer,South,North Carolina,Charlotte,Office Supplies,Storage,Storage Box,4,138.39,0.1,498.2,79.58,Cash on Delivery
ORD-2024-04222,2024-03-21,2024-03-23,First Class,CUST-0159,Nina Johnson,Home Office,Central,Ohio,Columbus,Furniture,Tables,Coffee Table,5,595.3,0.3,2083.55,-337.44,Debit Card
ORD-2024-03821,2024-04-11,2024-04-16,Standard Class,CUST-0691,Arjun Davis,,East,New Jersey,Newark,Furniture,Tables,Conference Table,7,663.9,0.3,3253.11,-497.61,PayPal
ORD-2025-02233,2025-02-04,2025-02-11,Standard Class,CUST-0463,John Johnson,Corporate,East,Massachusetts,Boston,Office Supplies,Storage,Desk Organizer,4,136.85,0.0,547.4,157.74,Debit Card
ORD-2025-03051,2025-11-06,2025-11-10,First Class,CUST-0306,Aarav Khan,Consumer,South,North Carolina,Charlotte,Furniture,Bookcases,5-Shelf Bookcase,4,206.57,0.0,826.28,54.14,PayPal
ORD-2024-01339,2024-03-19,2024-03-25,Standard Class,CUST-0221,Michael Singh,Consumer,Central,Michigan,Detroit,Furniture,Bookcases,5-Shelf Bookcase,3,115.6,0.1,$312.12,-3.59,Credit Card
ORD-2024-02371,2024-01-07,2024-01-14,Standard Class,CUST-0439,Laura Smith,Consumer,South,North Carolina,Charlotte,Office Supplies,Storage,File Cabinet,4,57.94,0.0,$231.76,49.02,Debit Card
ORD-2024-05828,2024-05-01,2024-05-04,Second Class,CUST-0018,Sara Williams,Corporate,West,Washington,Spokane,Furniture,Chairs,Folding Chair,2,189.55,0.0,379.1,38.15,Cash on Delivery
ORD-2025-03959,2025-06-22,2025-06-27,Standard Class,CUST-0686,Daniel Singh,Consumer,Central,Ohio,Columbus,Office Supplies,Paper,Notebook Set,8,38.92,0.0,311.36,98.35,PayPal
ORD-2025-05262,12/01/2025,2025-01-19,Standard Class,CUST-0118,Olivia Williams,Corporate,East,New York,New York City,TECHNOLOGY,Accessories,USB-C Hub,5,145.99,0.0,729.95,302.63,Cash on Delivery
ORD-2025-02092,2025-10-18,2025-10-22,First Class,CUST-0782,Nina Smith,Corporate,East,Pennsylvania,Pittsburgh,Technology,Phones,Smartphone X,2,487.76,0.0,975.52,274.04,PayPal
ORD-2024-04609,2024-05-15,2024-05-16,Same Day,CUST-0212,Priya Williams,Consumer,West,Arizona,Phoenix,Technology,Machines,Label Maker,8,1159.73,0.0,9277.84,1099.86,Debit Card
ORD-2025-03160,2025-07-30,2025-08-04,Standard Class,CUST-0053,Daniel Davis,Corporate,Central,Illinois,Chicago,Office Supplies,Art,Marker Set,8,15.85,0.1,114.12,19.66,PayPal
ORD-2024-05571,2024-12-01,2024-12-06,Standard Class,CUST-0498,Daniel Brown,Home Office,South,North Carolina,Charlotte,Office Supplies,Paper,A4 Copy Paper 500,5,17.17,0.2,68.68,11.8,Credit Card
ORD-2024-00258,2024-09-21,2024-09-26,Standard Class,CUST-0311,Olivia Verma,Home Office,East,Pennsylvania,Pittsburgh,Furniture,Bookcases,Corner Bookcase,5,93.14,0.3,325.99,-27.52,Debit Card
ORD-2025-00508,2025-12-19,2025-12-24,Standard Class,CUST-0077,Emily Singh,Consumer,West,Washington,Spokane,Office Supplies,Art,Highlighter Pack,4,7.13,0.0,28.52,6.89,PayPal
ORD-2024-02378,03/01/2024,2024-01-08,Standard Class,CUST-0116,Kevin Singh,Consumer,West,California,San Diego,  Office Supplies ,Binders,3-Ring Binder,5,27.91,0.0,139.55,15.9,Debit Card
ORD-2024-00100,20/05/2024,2024-05-23,Second Class,CUST-0112,Ananya Verma,Consumer,East,Massachusetts,Boston,Office Supplies,Paper,Sticky Notes Pack,3,30.04,0.0,90.12,23.84,PayPal
ORD-2025-00795,27/05/2025,2025-06-02,Standard Class,CUST-0585,Laura Brown,Corporate,South,North Carolina,Charlotte,Furniture,Bookcases,5-Shelf Bookcase,2,329.56,0.0,659.12,-31.05,PayPal
ORD-2025-00745,2025-09-07,2025-09-12,Standard Class,CUST-0065,Chris Sharma,Corporate,South,Georgia,Atlanta,Technology,Phones,Smartphone X,3,243.06,0.0,729.18,89.13,PayPal
ORD-2024-02196,2024-07-07,2024-07-14,Standard Class,CUST-0295,John Williams,Corporate,South,Florida,Miami,Technology,Phones,Smartphone X,6,719.62,0.0,4317.72,940.73,Debit Card
ORD-2024-05660,21/12/2024,2024-12-21,Same Day,CUST-0284,Isha Davis,Consumer,East,Massachusetts,Boston,Technology,Phones,Smartphone X,3,281.76,0.1,760.75,145.42,PayPal
ORD-2024-01376,2024-11-24,2024-12-01,Standard Class,CUST-0395,Laura Brown,Consumer,Central,Ohio,Columbus,Office Supplies,Binders,3-Ring Binder,2,16.62,0.1,29.92,4.57,Credit Card
ORD-2024-04020,2024-11-12,2024-11-19,Standard Class,CUST-0120,Isha Smith,Home Office,Central,Texas,Houston,Technology,Phones,Desk Phone,2,237.37,0.2,$379.79,18.53,Cash on Delivery
ORD-2025-03972,2025-02-28,2025-03-05,Standard Class,CUST-0228,Laura Brown,Consumer,East,Massachusetts,Boston,Office Supplies,Paper,Notebook Set,4,29.88,0.0,119.52,42.03,Cash on Delivery
ORD-2024-03683,2024-09-16,2024-09-23,Standard Class,CUST-0198,Ananya Smith,Consumer,East,New Jersey,Newark,Office Supplies,Paper,Sticky Notes Pack,5,31.24,0.0,156.2,42.93,Credit Card
ORD-2024-05945,2024-09-05,2024-09-12,Standard Class,CUST-0719,Emily Patel,Consumer,South,North Carolina,Charlotte,Technology,Machines,Label Maker,2,1484.48,0.0,2968.96,246.41,Cash on Delivery
ORD-2024-04306,2024-09-26,2024-10-02,Standard Class,CUST-0116,Kevin Singh,Consumer,West,California,San Diego,Furniture,Tables,Conference Table,4,530.86,0.2,1698.75,-162.48,Credit Card
ORD-2024-01158,2024-09-26,2024-09-28,First Class,CUST-0504,James Khan,Consumer,Central,Texas,Houston,  Furniture ,Chairs,Ergonomic Office Chair,1,65.93,0.0,65.93,6.75,PayPal
ORD-2025-01859,2025-04-22,2025-04-27,Standard Class,CUST-0382,Kevin Williams,Corporate,West,Arizona,Phoenix,Office Supplies,Storage,File Cabinet,2,121.54,0.2,194.46,30.16,Cash on Delivery
ORD-2024-04449,2024-01-06,2024-01-12,Standard Class,CUST-0634,David Singh,Home Office,West,Arizona,Phoenix,Office Supplies,Paper,Notebook Set,2,38.5,0.3,53.9,4.87,PayPal
ORD-2025-02585,2025-10-16,2025-10-22,Standard Class,CUST-0698,Kevin Verma,Corporate,East,New Jersey,Newark,Office Supplies,Binders,Presentation Binder,5,5.17,0.0,25.85,8.58,Cash on Delivery
ORD-2025-05003,2025-11-10,2025-11-15,Second Class,CUST-0736,Kevin Khan,Consumer,Central,Ohio,Columbus,Office Supplies,Paper,A4 Copy Paper 500,3,37.03,0.0,111.09,36.45,PayPal
ORD-2025-01438,2025-10-10,2025-10-12,First Class,CUST-0115,Sara Sharma,Consumer,South,North Carolina,Charlotte,Office Supplies,Storage,Storage Box,3,164.07,0.1,442.99,53.12,PayPal
ORD-2025-05942,2025-11-16,2025-11-22,Standard Class,CUST-0385,Priya Smith,Corporate,South,North Carolina,Charlotte,Technology,Machines,Document Scanner,3,1478.13,0.2,3547.51,40.2,Credit Card
ORD-2024-00367,2024-04-02,2024-04-05,Second Class,CUST-0115,Sara Sharma,Consumer,South,North Carolina,Charlotte,Office Supplies,Paper,Notebook Set,-3,17.87,0.3,37.53,9.79,Credit Card
ORD-2025-02390,2025-10-13,2025-10-16,Second Class,CUST-0086,Sofia Johnson,Consumer,South,Georgia,Atlanta,Office Supplies,Paper,Notebook Set,5,24.47,0.0,122.35,31.07,Cash on Delivery
ORD-2025-05635,2025-08-16,2025-08-19,Second Class,CUST-0018,Sara Williams,Corporate,West,Washington,Spokane,Office Supplies,Binders,3-Ring Binder,4,8.68,0.0,34.72,11.2,Cash on Delivery
ORD-2024-00403,2024-12-29,2025-01-03,Standard Class,CUST-0631,Emily Johnson,Consumer,South,Florida,,Furniture,Bookcases,5-Shelf Bookcase,1,188.56,0.0,188.56,-0.98,Debit Card
ORD-2024-04732,2024-04-17,2024-04-24,Standard Class,CUST-0773,James Khan,Consumer,East,Pennsylvania,Pittsburgh,Office Supplies,Storage,Storage Box,2,142.57,0.0,285.14,52.58,Debit Card
ORD-2025-03734,2025-11-02,2025-11-08,Standard Class,CUST-0617,Meera Khan,Consumer,East,New York,Buffalo,Office Supplies,Binders,3-Ring Binder,4,29.66,0.0,118.64,27.86,Debit Card
ORD-2025-00950,2025-08-11,2025-08-17,Standard Class,CUST-0423,Isha Johnson,Consumer,South,Florida,Orlando,Office Supplies,Binders,3-Ring Binder,2,20.2,0.3,$28.28,2.42,PayPal
ORD-2024-02894,28/05/2024,2024-06-03,Standard Class,CUST-0365,Isha Johnson,Consumer,South,Georgia,Atlanta,Furniture,Chairs,Folding Chair,2,266.93,0.3,373.7,-29.16,Debit Card
ORD-2025-04102,2025-08-17,2025-08-23,Standard Class,CUST-0145,David Johnson,Corporate,South,North Carolina,Charlotte,Furniture,Bookcases,5-Shelf Bookcase,2,291.13,0.1,524.03,-44.0,Credit Card
ORD-2024-00020,2024-05-12,2024-05-18,Standard Class,CUST-0781,Olivia Brown,Consumer,Central,Michigan,Detroit,Office Supplies,Binders,3-Ring Binder,3,10.3,0.0,30.9,6.41,Credit Card
ORD-2024-00230,2024-07-14,2024-07-19,Second Class,CUST-0028,Ananya Smith,Consumer,West,Washington,Seattle,Furniture,Bookcases,5-Shelf Bookcase,7,103.25,0.2,578.2,-108.36,Cash on Delivery
ORD-2025-04268,2025-05-25,2025-05-28,First Class,CUST-0410,John Singh,Home Office,South,Tennessee,Nashville,Office Supplies,Paper,A4 Copy Paper 500,2,25.8,0.0,51.6,13.55,Debit Card
ORD-2024-00669,2024-03-21,2024-03-26,Standard Class,CUST-0042,Arjun Smith,Home Office,East,New York,New York City,Office Supplies,Paper,Sticky Notes Pack,2,22.94,0.2,36.7,7.25,PayPal
ORD-2024-00219,2024-06-17,2024-06-18,Same Day,CUST-0262,John Williams,Consumer,Central,Michigan,Detroit,Furniture,Chairs,Ergonomic Office Chair,4,192.09,0.0,768.36,113.01,Debit Card
ORD-2025-05558,2025-06-30,2025-07-07,Standard Class,CUST-0542,Nina Smith,Consumer,East,Pennsylvania,Philadelphia,Office Supplies,Paper,A4 Copy Paper 500,3,37.74,0.0,113.22,31.41,PayPal
ORD-2025-04141,2025-07-06,2025-07-12,Standard Class,CUST-0334,Emily Singh,Consumer,East,New York,Buffalo,Office Supplies,Storage,File Cabinet,2,30.75,0.3,43.05,3.26,PayPal
ORD-2024-01963,2024-07-20,2024-07-21,Same Day,CUST-0507,Sofia Sharma,Consumer,South,Tennessee,Nashville,Office Supplies,Binders,3-Ring Binder,3,4.76,0.1,$12.85,1.99,PayPal
ORD-2025-05964,2025-03-05,2025-03-08,First Class,CUST-0572,Sofia Patel,Corporate,West,California,San Diego,Office Supplies,Paper,A4 Copy Paper 500,7,26.29,0.0,184.03,79.9,PayPal
ORD-2024-02616,2024-12-14,2024-12-19,Standard Class,CUST-0184,Sara Brown,Consumer,Central,Texas,Austin,Furniture,Bookcases,5-Shelf Bookcase,5,263.49,0.0,1317.45,-14.06,PayPal
ORD-2025-04471,2025-12-07,2025-12-13,Standard Class,CUST-0431,Nina Patel,Consumer,East,New Jersey,Newark,Technology,Machines,Document Scanner,1,996.45,0.2,797.16,50.79,Debit Card
ORD-2024-00586,2024-10-05,2024-10-11,Standard Class,CUST-0350,Emily Sharma,Home Office,Central,Illinois,Chicago,  Office Supplies ,Binders,Presentation Binder,5,20.45,0.2,81.8,16.77,Cash on Delivery
ORD-2024-04004,2024-03-12,2024-03-17,Standard Class,CUST-0043,Kevin Smith,Home Office,West,Washington,Seattle,Office Supplies,Storage,Desk Organizer,4,163.85,0.3,458.78,40.3,Cash on Delivery
ORD-2025-03040,2025-12-02,2025-12-08,Standard Class,CUST-0534,Daniel Smith,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Notebook Set,6,16.38,0.2,78.62,20.87,Credit Card
ORD-2024-02688,2024-04-04,2024-04-10,Standard Class,CUST-0256,Daniel Singh,Corporate,Central,Illinois,Chicago,Office Supplies,Binders,3-Ring Binder,6,19.99,0.0,119.94,16.57,Cash on Delivery
ORD-2024-04067,2024-12-17,2024-12-22,Standard Class,CUST-0678,David Verma,Consumer,West,Oregon,Portland,Office Supplies,Paper,Sticky Notes Pack,6,36.27,0.1,195.86,69.82,PayPal
ORD-2024-03983,2024-12-23,2024-12-27,Second Class,CUST-0620,Aarav Davis,Corporate,Central,Michigan,Detroit,furniture,Bookcases,Corner Bookcase,2,249.66,0.0,499.32,25.41,PayPal
ORD-2024-00778,2024-08-03,2024-08-08,Second Class,CUST-0339,Rahul Davis,Consumer,East,Pennsylvania,Philadelphia,Technology,Phones,Wireless Headset,1,883.15,0.1,$794.84,168.94,Credit Card
ORD-2024-05048,03/06/2024,2024-06-07,First Class,CUST-0230,Isha Patel,Consumer,Central,Michigan,Detroit,Technology,Accessories,USB-C Hub,3,46.45,0.1,125.42,27.64,Credit Card
ORD-2024-05543,2024-05-21,2024-05-27,Standard Class,CUST-0701,Ananya Smith,Corporate,South,Georgia,Atlanta,Office Supplies,Binders,3-Ring Binder,3,15.41,0.1,41.61,7.82,Cash on Delivery
ORD-2025-03329,2025-12-31,2026-01-06,Standard Class,CUST-0578,Nina Johnson,Consumer,Central,Michigan,Detroit,Furniture,Tables,Coffee Table,2,428.62,0.3,600.07,-132.06,Debit Card
ORD-2024-01492,2024-12-02,2024-12-07,Second Class,CUST-0482,Olivia Williams,Consumer,East,New York,New York City,Technology,Machines,Document Scanner,5,133.75,0.5,334.38,-89.12,PayPal
ORD-2025-05311,2025-07-08,2025-07-13,,CUST-0076,Ananya Patel,Home Office,West,Arizona,Phoenix,Furniture,Chairs,Ergonomic Office Chair,3,291.86,0.5,$437.79,-95.2,Cash on Delivery
ORD-2025-03847,04/03/2025,2025-03-09,Standard Class,CUST-0703,Rahul Smith,,East,New Jersey,Newark,Office Supplies,Paper,Notebook Set,2,8.31,0.2,13.3,1.88,Cash on Delivery
ORD-2025-02165,2025-04-22,2025-04-29,Standard Class,CUST-0707,Isha Khan,Corporate,East,New Jersey,Newark,Office Supplies,Storage,File Cabinet,4,114.36,0.3,320.21,31.79,Credit Card
ORD-2025-04571,24/11/2025,2025-11-29,Standard Class,CUST-0467,Michael Williams,Home Office,Central,Michigan,Detroit,Office Supplies,Storage,Storage Box,4,160.89,0.1,579.2,106.24,PayPal
ORD-2025-03035,2025-12-01,2025-12-04,Second Class,CUST-0767,John Johnson,Consumer,East,Massachusetts,Boston,Office Supplies,Binders,Presentation Binder,5,27.5,0.2,110.0,22.76,Credit Card
ORD-2025-00518,09/01/2025,2025-01-14,Standard Class,CUST-0683,Sofia Singh,Consumer,East,Massachusetts,Boston,Technology,Phones,Smartphone X,1,627.32,0.3,439.12,17.04,Cash on Delivery
ORD-2024-02844,2024-02-01,2024-02-04,Second Class,CUST-0728,Sofia Singh,Consumer,West,Washington,Spokane,Office Supplies,Art,Highlighter Pack,2,17.6,0.0,35.2,8.19,Cash on Delivery
ORD-2025-05363,2025-07-23,2025-07-28,Standard Class,CUST-0005,Rahul Brown,Consumer,East,New Jersey,Newark,Office Supplies,Paper,Sticky Notes Pack,5,37.31,0.0,186.55,81.83,Cash on Delivery
ORD-2024-03836,04/09/2024,2024-09-11,,CUST-0089,Michael Singh,Consumer,West,Arizona,Phoenix,Technology,Machines,Document Scanner,4,516.72,0.0,2066.88,292.62,Debit Card
ORD-2024-02764,2024-05-01,2024-05-04,First Class,CUST-0595,Ananya Verma,Consumer,West,Washington,Seattle,Office Supplies,Paper,A4 Copy Paper 500,-4,34.01,0.2,108.83,14.81,Cash on Delivery
ORD-2025-00569,2025-09-26,2025-10-01,Standard Class,CUST-0269,James Sharma,Corporate,Central,Ohio,Columbus,Office Supplies,Art,Highlighter Pack,2,20.22,0.3,28.31,4.83,Credit Card
ORD-2025-00361,2025-01-18,2025-01-21,Second Class,CUST-0622,Olivia Khan,Consumer,South,Georgia,Atlanta,Office Supplies,Art,Marker Set,1,19.15,0.0,19.15,4.58,Debit Card
ORD-2025-02415,2025-07-03,2025-07-04,Same Day,CUST-0004,Daniel Khan,Consumer,South,Georgia,Atlanta,Furniture,Tables,Conference Table,5,637.52,0.0,3187.6,285.8,Debit Card
ORD-2025-00760,2025-04-29,2025-05-06,Standard Class,CUST-0044,Meera Khan,Corporate,West,California,San Francisco,Technology,Machines,Laser Printer,3,264.46,0.2,634.7,-18.93,Cash on Delivery
ORD-2025-02670,2025-07-01,2025-07-07,Standard Class,CUST-0583,Chris Davis,Corporate,South,Georgia,Atlanta,Technology,Phones,Desk Phone,1,412.42,0.0,412.42,87.73,Cash on Delivery
ORD-2024-03923,2024-08-22,2024-08-27,Second Class,CUST-0099,Sofia Smith,,West,Arizona,Phoenix,Furniture,Chairs,Ergonomic Office Chair,2,193.58,0.1,348.44,18.56,PayPal
ORD-2025-03845,14/11/2025,2025-11-19,Standard Class,CUST-0403,Isha Williams,Home Office,South,North Carolina,Charlotte,Office Supplies,Storage,Desk Organizer,2,24.36,0.3,34.1,3.11,Cash on Delivery
ORD-2025-00215,28/08/2025,2025-09-02,Standard Class,CUST-0539,Nina Brown,Consumer,South,North Carolina,Charlotte,Furniture,Tables,Coffee Table,5,193.56,0.0,967.8,6.64,Credit Card
ORD-2025-02852,2025-01-10,2025-01-15,Standard Class,CUST-0053,Daniel Davis,Corporate,Central,Illinois,Chicago,Office Supplies,Binders,3-Ring Binder,1,29.54,0.1,26.59,7.64,PayPal
ORD-2024-04173,2024-12-17,2024-12-24,,CUST-0440,James Verma,Home Office,East,Pennsylvania,Pittsburgh,Furniture,Chairs,Folding Chair,2,157.13,0.0,314.26,55.94,Debit Card
ORD-2025-02099,2025-03-07,2025-03-14,Standard Class,CUST-0415,Kevin Singh,Corporate,South,North Carolina,Charlotte,Technology,Phones,Wireless Headset,4,121.16,0.2,387.71,19.84,Cash on Delivery
ORD-2025-04777,2025-12-20,2025-12-24,Second Class,CUST-0313,Isha Singh,Consumer,Central,Michigan,Detroit,Office Supplies,Paper,Notebook Set,4,39.28,0.0,157.12,51.24,Debit Card
ORD-2025-00726,29/11/2025,2025-12-02,Second Class,CUST-0323,Nina Sharma,Home Office,Central,Michigan,Detroit,Office Supplies,Art,Highlighter Pack,4,8.13,0.3,22.76,3.97,Credit Card
ORD-2025-02603,2025-12-05,2025-12-10,Second Class,CUST-0750,Isha Brown,Consumer,Central,Michigan,Detroit,Furniture,Tables,Coffee Table,1,481.39,0.0,481.39,45.54,Cash on Delivery
ORD-2024-00050,2024-11-10,2024-11-15,Standard Class,CUST-0331,Michael Singh,Consumer,West,Washington,Seattle,Technology,Machines,Laser Printer,1,509.97,0.0,509.97,88.56,PayPal
ORD-2024-04783,2024-02-08,2024-02-10,First Class,CUST-0402,Daniel Smith,Consumer,South,Georgia,Atlanta,Office Supplies,Paper,Sticky Notes Pack,2,25.49,0.2,40.78,12.63,Cash on Delivery
ORD-2025-00888,2025-07-10,2025-07-13,First Class,CUST-0262,John Williams,Consumer,Central,Michigan,Detroit,Technology,Phones,Desk Phone,4,635.3,0.1,2287.08,252.06,Cash on Delivery
ORD-2025-04206,2025-11-05,2025-11-12,,CUST-0186,Arjun Johnson,Home Office,West,Arizona,Phoenix,Office Supplies,Binders,Presentation Binder,5,6.92,0.0,34.6,10.18,Credit Card
ORD-2024-00517,2024-09-29,2024-10-01,First Class,CUST-0757,Chris Davis,,South,North Carolina,Charlotte,Furniture,Bookcases,5-Shelf Bookcase,1,124.99,0.0,124.99,0.02,Credit Card
ORD-2025-03097,2025-11-12,2025-11-17,Second Class,CUST-0488,Aarav Williams,Consumer,East,Pennsylvania,Pittsburgh,Technology,Phones,Desk Phone,2,440.95,0.0,881.9,162.35,Credit Card
ORD-2024-00140,2024-05-23,2024-05-28,Standard Class,CUST-0353,Michael Davis,Home Office,East,New York,New York City,office supplies,Paper,A4 Copy Paper 500,4,19.16,0.0,76.64,21.39,Cash on Delivery
ORD-2024-02586,23/05/2024,2024-05-29,Standard Class,CUST-0544,Sara Verma,Home Office,West,Arizona,Phoenix,Office Supplies,Paper,Notebook Set,2,8.82,0.0,17.64,4.56,Cash on Delivery
ORD-2024-03758,2024-08-16,2024-08-18,Same Day,CUST-0777,Sofia Brown,Consumer,West,Arizona,Phoenix,Office Supplies,Art,Highlighter Pack,3,21.63,0.0,64.89,22.9,Credit Card
ORD-2024-02601,2024-12-27,2024-12-27,Same Day,CUST-0223,Daniel Sharma,Consumer,Central,Ohio,Columbus,Office Supplies,Art,Highlighter Pack,4,15.83,0.0,63.32,24.31,Debit Card
ORD-2024-00464,2024-12-15,2024-12-20,Standard Class,CUST-0787,John Patel,Consumer,West,Oregon,Portland,Office Supplies,Art,Marker Set,7,18.45,0.0,129.15,33.02,Credit Card
